114|Subaru Legacy 1995~Tallahassee, Florida, 32301~Lopez Matthew Gabriel~202-123-4567~XZRE-7531~293-51-8194~22222 Beech Street Apt 2C~Epidemiologist~3a32d672-6c1e-42b6-beb3-1b2613720dcb~4F3HR59E42R1044444
115|Honda Accord 2003~Topeka, Kansas, 66603~Brown Jennifer Leigh~973-876-5432~VBYT-9123~719-94-3721~33333 Elmwood Lane~Biostatistician~5ba4d26d-0f1a-46b2-a2ce-5ad64ec36cff~5Y2DF48C6JL1055555
116|Volkswagen Jetta 1999~Tulsa, Oklahoma, 74101~Lee Samantha Renee~503-654-3210~QDHP-4678~428-93-7219~45678 Cypress Boulevard Apt 14A~Medical Research Scientist~5e669df4-48e8-4b4d-be63-24248ff7da90~1GTPU14RVH1066666
117|Mazda Protege 1999~Aberdeen, South Dakota, 57401~Gonzalez Robert Anthony~716-765-4321~MTRF-2384~595-42-8132~78989 Hawthorne Drive~Clinical Trials Coordinator~7e08139e-26fd-429e-bffc-7818e67b1545~1FTFW10D7EKB1022222
118|Kia Rio 2001~Baltimore, Maryland, 21201~Martinez Joshua Eric~949-234-5678~YRKT-6512~389-92-8173~10101 Larchmont Avenue~Regulatory Affairs Specialist~25bd6837-9a2b-4392-91e0-4ea68f6308fd~1SFEURHE4KZ124321
119|Hyundai Accent 1997~Corpus Christi, Texas, 78401~Diaz Rachel Michelle~415-111-2222~CZYI-9436~741-19-4321~12121 Sycamore Road Apt 6B~Quality Control Engineer~0f91d00e-af2f-4a43-8b2c-9959454e528e~2GTEU14RxJS102456
120|BMW X3 2004~Fresno, California, 93650~Ramos Michael Juan~206-345-6789~TZOH-1259~429-61-2987~14141 Oak Knoll Drive~Aerospace Systems Engineer~9a29d97e-f5d5-40b9-94ed-57f9f6948fea~3HGCR18E51TL136789
121|Audi A6 2002~Green Bay, Wisconsin, 54311~Fernandez Christopher Eduardo~520-789-0123~JGWO-4725~582-91-4195~16161 Maplewood Court Apt 3D~Mechanical Engineer~1aa8e254-2418-4c5e-ba1b-132435c13072~1YVFP80CH31J012345
122|Mercedes-Benz CLS-Class 2012~Honolulu, Hawaii, 96813~Vega Sarah Elizabeth~312-234-5678~LXVM-1674~917-84-3216~17171 Cypress Street Apt 8C~Electrical Engineer~ebe17b06-7e52-496a-8c54-34edeab6eee5~2C3KA55JX7HT013246
123|Porsche Cayenne 2003~Indianapolis, Indiana, 46240~Sanchez David Carlos~718-876-5432~RXTE-8231~415-49-8219~18181 Willow Way~Chemical Engineer~2a477a41-44dd-4bc7-8891-9cfdad435b01~1N4BL11F5JF121314
124|Ferrari Enzo 2005~Juneau, Alaska, 99801~Reyes Emily Jeanette~404-123-4567~EKCW-9567~392-81-9145~20202 Hickory Lane~Civil Engineer~ada1af71-fd96-457b-823f-c72d8311dd3a~1B3CN46R13HS123456
125|Lexus LS 460 2007~Knoxville, Tennessee, 37902~Trujillo Thomas Manuel~510-901-2345~PFFS-3140~742-58-4129~21212 Elmwood Avenue~Environmental Engineer~bd539ae6-3ca2-44d1-b65b-d877cd4425c3~2M5UP7AJ8H6002345
126|Toyota RAV4 2001~Lubbock, Texas, 79401~Lewis James Michael~202-654-3210~NHTB-8425~593-94-7218~24242 Spruce Street Apt 9A~Structural Engineer~5fd5b99b-cbb6-4291-b256-05ee582f8c23~1G1ZE54B61E123456
127|Chevrolet Equinox 2009~Madison, Wisconsin, 53703~Coleman Emily Rose~973-555-9011~ZMHR-9354~421-95-8192~25252 Cedarbrook Drive~Systems Engineer~e5f5c463-2111-4c7a-a2a7-934f8b1746a2~3VWLA7242TM000001
128|Ford Escape 1998~Nashville, Tennessee, 37203~Watkins Christopher Lee~206-765-4321~DLYR-2168~398-62-9127~28282 Poplar Place Apt 11B~Software Quality Assurance Engineer~54b1d25e-2d7e-42cf-99e4-6eff95dc40e2~1P3EA52JXKJ345678
129|Dodge Avenger 2001~Omaha, Nebraska, 68101~Mason Sarah Beth~415-111-1111~HTRK-7532~617-92-8134~29292 Cherry Hill Road~Test Automation Engineer~71595b5f-1554-4760-95f3-cb188855d187~4S3BE55J7LJ123456
130|Subaru Impreza 1993~Pittsburgh, Pennsylvania, 15213~Hill Matthew Ryan~202-555-0123~QWZA-1496~475-93-2191~123 Main Street~DevOps Engineer~3535f82d-b1d3-423d-8430-2572a5fdb5f9~1FTNE14N6HF111112
131|Honda Prelude 1997~Rochester, New York, 14604~Parker Ashley Nicole~425-876-5432~GQLT-6283~384-91-7153~456 Maple Avenue~Full Stack Developer~ca3e5fc0-0687-4b37-81f6-345cff1061a5~1YVFP80CH41M234567
132|Volkswagen Beetle 2012~Sacramento, California, 95814~Cunningham Ethan Daniel~707-123-4567~VYTH-3914~943-51-4196~789 Oak Lane Apt 2B~Front End Developer~0ad12eb7-1ffd-4169-bae1-7765c638bc07~3GTPU74RXKS123456
133|Mazda Tribute 2000~Tucson, Arizona, 85701~Tucker Julia Marie~415-789-2345~JXMT-2741~592-19-4281~901 Park Place~Back End Developer~52e733ad-e89c-4aca-9e28-9fdff5cb9f6f~1FTMZ15F2KF113456
134|Kia Sportage 2005~Wichita, Kansas, 67202~Wade Samantha Joelle~312-901-6789~CRRP-9827~417-82-9145~234 Broadway~Database Developer~96de736c-85b2-40a1-8a3e-dd9c6de20fb2~2C3KA54JX7HT234567
135|Hyundai Tucson 2004~Topeka, Kansas, 66603~Russell Joshua Tyler~504-321-0987~FXYL-4179~295-41-6189~1115 Elm Street~Mobile App Developer~7ccf25bf-a89c-43e1-bf3a-0ce9184c1a9d~4S4BE55J7LJ345678
136|BMW Z4 2003~Boise, Idaho, 83701~Burke Rachel Anne~206-543-2100~TYOH-1355~923-94-3721~2234 Pineview Drive~Web Developer~ace791ac-ca19-4f6c-bbc3-573d93ee3744~1SBEF14B7LFJ02443
137|Audi TT 2006~Springfield, Massachusetts, 01103~Giles Thomas Michael~916-765-4321~NCRZ-6451~421-49-8219~3456 Maplewood Lane~UX Designer~1c2cfd26-cab0-407b-847b-0b6eb91e1ae6~2G4WF48K34E123456
138|Mercedes-Benz S-Class 2001~Richmond, Virginia, 23220~Wells Lisa Jeanette~203-421-9876~BHTO-2938~583-93-8192~6789 Cedarbrook Road~UI Designer~2b095ec8-fc28-49ee-9198-4b7827f62790~3LAAL4135YM103789
139|Porsche Boxster 2000~Des Moines, Iowa, 50309~Bates James Henry~917-654-3210~RCKH-2194~389-92-8173~1213 University Avenue Apt 101~Human Factors Engineer~f09f3bf0-7b57-4850-bea1-75a4c3da52b8~1N4BL21D74K624345
140|Ferrari 360 1999~Anchorage, Alaska, 99501~Calhoun Emily Ruth~505-432-1098~KRTM-7563~588-19-1234~4455 Lincoln Highway~User Experience Researcher~15594efc-a453-465a-b22b-ec9af04d2869~3VWBC72C8LH012345
141|Lexus ES 330 2002~Columbus, Ohio, 43201~Davenport Christopher Allen~619-876-5432~EHSI-4256~435-67-8901~2222 State Street~Product Manager~3c438232-9fd2-489e-ad79-78b13b9f3386~1G6TF11J53Z102938
142|Toyota Camry 2007~Montgomery, Alabama, 36104~Eaton Sarah Lynn~404-123-4567~TQLY-8422~721-42-6543~1313 High Street Apt C~Market Analyst~d430fc25-1f93-4c9f-ab01-7218c7e6401f~1FTNE14N7RH124567
143|Chevrolet Corvette 1968~Jacksonville, Florida, 32202~Fisher Matthew Scott~303-789-2345~XRVW-1915~294-51-7280~4444 Valley View Dr~Market Research Consultant~d51e80a3-da20-4592-9a0b-f26b99ff588d~1R9SNM08P43B890123
144|Ford Explorer 1995~Albuquerque, New Mexico, 87101~Gilmore Ashley Paige~202-901-6789~GTPS-7539~982-15-3219~6666 Sunset Boulevard~Economic Modeler~c67310ad-0d05-4ef1-92dd-2f24926e713e~3N6FC9DT5A1067890
145|Dodge Durango 1998~Tulsa, Oklahoma, 74103~Harrison Ethan Cole~412-111-2222~VWZZ-3145~467-93-2756~3333 Hillside Drive~Mathematical Statistician~5a0c1d74-1bae-4136-8473-319edc937ac9~2F3F1BBMX5YV101234
146|Subaru WRX 1994~Portland, Oregon, 97201~Ingraham Julia Ann~330-555-0123~CNDL-4673~135-89-4217~2424 Waverly Place~Operations Research Scientist~a0bb1584-5f0b-491d-b2c3-113af5faa710~4S4TE11176B1045678
147|Honda Civic Si 2001~Minneapolis, Minnesota, 55401~Jackson Samantha Rae~415-765-4321~FNTC-9257~926-48-5132~1555 Franklin Road Apt B~Supply Chain Analyst~b7c6b74d-9812-41ea-8575-a3a6d90f5fe0~3HGGJ64K12X1056789
148|Volkswagen Golf GTI 1986~Kansas City, Missouri, 64108~Kirkpatrick Joshua Ryan~510-987-6543~HTOL-1329~754-62-3498~8888 Oakwood Lane~Logistics Coordinator~ea82708a-effe-45f5-87f9-2d906d7cccdd~1G4T54LJ12Z1078901
149|Mazda3 2014~Omaha, Nebraska, 68111~Smith, Emily Jane~312-345-6789~RZRH-6781~391-71-2495~3434 Fairview Drive~Inventory Control Specialist~feac02c4-6386-4141-a546-8f6df4ab95a4~1R7FL13D73M1102345
150|Kia Soul 2009~Cincinnati, Ohio, 45201~Johnson, Michael Patrick~504-321-0987~NHYD-2456~624-39-9174~1212 Madison Avenue~Procurement Specialist~5dce67fd-daa1-4f68-9482-ac0d5828a556~6UWDD34Y15K1123456
151|Hyundai Sonata 2006~St. Paul, Minnesota, 55101~Davis, Julia Rose~206-543-2100~JQRY-3928~219-85-6231~9999 Main St~Software Developer~745dd992-53bf-490f-9c60-85007469027b~1G1ZD54B8E911111
152|BMW M5 1999~Raleigh, North Carolina, 27601~Brown, Alexander James~702-123-4567~CXMT-1892~947-61-3852~12345 Park Rd~Financial Analyst~ed00e865-99f9-41b9-a295-217ac24b10e1~3VWBD7AP6YL022145
153|Ford Mustang 1965~Lansing, Michigan, 48910~Miller, Sophia Elizabeth~718-111-2222~PZTL-6543~382-94-7213~23456 Elm Ave~Data Scientist~3979032d-e4c9-49c3-9aa0-2d51008de578~JF1RA31E7P005456
154|Toyota Corolla 1970~Tallahassee, Florida, 32301~Taylor, Matthew Ryan~917-654-3210~FUNK-1234~617-92-4359~34567 Maple St~Mechanical Engineer~55c7e7c0-3423-45f5-a44b-39035c6e5565~2T1EU12D74H600011
155|Chevrolet Camaro 1982~Honolulu, Hawaii, 96822~Harris, Rebecca Leigh~404-123-4567~YURT-5678~493-27-1896~45678 Cedar Ln~DevOps Engineer~d024da43-c59c-4738-a5c6-47a61a3b38f1~4S4WRREV5LQ002221
156|Nissan Sentra 1991~Little Rock, Arkansas, 72201~Martin, Joshua Ethan~303-789-2345~GIZO-9012~275-91-6420~56789 Oak Dr~Quantitative Analyst~04a8de71-e88b-4788-b9ea-418bac1aacb8~WAUZZZEAXEAE10111
157|Honda Civic 2003~Augusta, Georgia, 30904~Lee, Danielle Marie~202-555-1234~XERO-3456~541-74-9213~67890 Pine St~Biostatistician~983f8216-a4df-4d91-beed-58e26e604b52~5N1BR14EHKJ102233
158|Volkswagen Golf 1959~Asheville, North Carolina, 28801~Mitchell, Christopher Tyler~512-345-6789~LIDO-7890~817-45-6134~78901 Valley View Rd~Electrical Engineer~205d94bd-eb99-4f1c-8dba-a924893d6f1d~2B3CA36C8XHE111123
159|Dodge Challenger 1971~Fort Worth, Texas, 76101~Hall, Elizabeth Anne~425-901-2345~RISK-2345~629-53-2847~90123 Main St Apt 101~Cloud Architect~d966290b-c6a0-4782-bad4-e7cd5529e406~WDBRF71GXXGB201234
160|Subaru Outback 2000~Topeka, Kansas, 66607~Walker, Nicholas Daniel~504-789-0123~VINO-6789~295-82-4195~111233 University Blvd~Portfolio Manager~3c9a12af-bd47-4c1c-a75d-1040107b9cfe~4F7AH12M75ET111215
161|Mazda MX-5 Miata 1994~Wilmington, Delaware, 19801~Thomas, Jessica Lauren~916-765-4321~KAVA-4567~941-37-6258~222344 Lincoln Hwy~Materials Scientist~4ddfd796-d389-46bd-8e96-316d66e33065~1YVFP80D55L106667
162|Jeep Wrangler 1966~Salem, Oregon, 97301~Moore, Michael Andrew~704-567-8901~PETS-0123~513-69-2191~333445 High St Apt C~Junior Data Analyst~d179700d-1f38-4a04-8ba0-195c77a5149d~3GTPU74A45E114444
163|Ford F-150 1988~Oklahoma City, Oklahoma, 73102~Jackson, Emily Kay~303-456-7890~ZING-9456~267-93-5123~444556 Valley View Dr~Supply Chain Manager~39035ab1-7902-470b-82c3-0e05a48201db~1G3FL52K14J112345
164|Chevrolet Silverado 1992~Madison, Wisconsin, 53705~White, Julia Beth~617-234-5678~TINA-9876~743-41-5972~555667 Sunset Blvd~Robotics Engineer~5c5a1578-d85e-462a-ae1d-abe131149ab6~WAFFS72N43EX001101
165|Toyota Tacoma 1995~Spokane, Washington, 99201~Hernandez, Alexander Gabriel~503-901-2345~MORT-3452~397-62-3196~666778 Hillside Dr~IT Project Manager~74210c58-4fad-4f4f-baa2-37c9c5ec11a4~5TGBP42B85J101212
166|Honda Accord 1983~Eugene, Oregon, 97401~Miller, Sarah Joy~404-567-8902~SUNO-9014~825-49-9173~777888 Waverly Pl~Actuary~2865b3ad-125b-4df7-99b1-7d138bd3aec9~2HGPX14NXK6001234
167|Nissan Altima 1993~Columbus, Ohio, 43216~Hall, David Matthew~206-901-3456~LARK-1238~351-95-4219~888999 Oakwood Ln~Computer Vision Engineer~289fab45-16a9-4e66-9e56-a046b11d0221~JTEBU5JJ9HT111222
168|Volkswagen Beetle 1952~Palm Springs, California, 92262~Davis, James Robert~313-567-8904~PELS-7563~692-39-5141~9999100 Main St~Quant Trader~70042a71-f063-45be-a477-3343e8c37914~4S3BE12V95L000133
169|Dodge Ram 2001~Savannah, Georgia, 31401~Rodriguez, Maria Isabel~702-123-4567~WAVE-9021~931-73-2854~123 Main St~Environmental Scientist~a55c0335-f160-4364-a418-892c81673c7d~WDBRF6EA7YPG201234
170|Subaru Legacy 1989~Baton Rouge, Louisiana, 70802~Garcia, Christopher Antonio~715-987-6543~CASH-4685~419-85-6215~456 Oak Ave Apt 3~Full Stack Developer~e20c9aad-637b-4ca9-ae2d-6ad97cda4464~1YVFP40U45M102345
171|Mazda RX-7 1979~Montgomery, Alabama, 36105~Harrison, Elizabeth Paige~408-901-2341~RODE-9357~579-46-3918~789 Elm St~Investment Banker~f19bf8d1-5d3a-4d1f-8b8c-087921a47546~3FAJP71K55N112233
172|Jeep Grand Cherokee 1993~Sioux Falls, South Dakota, 57103~Walker, Rachel Leigh~540-345-6789~SINE-2169~275-61-3821~345 Maple Dr~Computational Biologist~b67b7c31-f39f-484f-8f7c-d90ddaaaf474~WAFFS72P43EX001101
173|Ford Explorer 1996~Fayetteville, Arkansas, 72701~Scott, Joshua Tyler~214-567-8903~GATE-7421~849-38-5137~901 Pine Ln~Chemical Engineer~ed814696-8f63-4544-96cd-335bbc573319~2F8FJ62SHJ60011111
174|Chevrolet Tahoe 1995~Harrisburg, Pennsylvania, 17120~Young, Michael Cole~303-456-7893~FELL-8531~467-93-2172~678 Cedar Rd Apt 22~Algorithmic Trader~09033bff-4db6-4b6e-82d9-4941b4133264~1G1ZD5E55FJ134721
175|Toyota RAV4 1996~Tampa, Florida, 33602~Lee, Emily Rae~315-901-2345~RIDE-4216~215-74-9216~234 Willow Way~Operations Research Analyst~1d00d717-98b3-4d24-8d0c-b8ef7fd3b8ca~3VWRF41MXM133456
176|Honda CR-V 1997~Santa Fe, New Mexico, 87501~King, Julia Marie~330-789-0123~TONE-9362~593-42-6193~567 Spruce St~Scientific Computing Specialist~b7cb0a84-06a5-4a58-8013-d0b79e09c671~4S4BE1119TL010243
177|Nissan Murano 2002~Greensboro, North Carolina, 27401~Taylor, Nicholas Ryan~651-456-7890~MIRE-1254~937-59-4281~890 Cherry Pl~Database Administrator~4748c3ba-78cf-492a-bd7d-192c695aeb7b~2C3KA56G61H635187
178|Volkswagen Passat 1971~Lincoln, Nebraska, 68501~Thompson, Sarah Kate~509-765-4322~DENA-8937~751-94-3219~1111 Hazelnut Dr~Financial Planning and Analysis (FP&A) Manager~7ba4bd4d-eceb-4e87-9455-84ea135e4a46~JN8CP9266HT104654
179|Dodge Caravan 1988~Wichita Falls, Texas, 76301~Jackson, Matthew Thomas~704-567-8904~KITE-6273~693-48-5124~2222 Walnut St Apt 5~Machine Learning Engineer~9ce2c1b7-ed41-4257-9b9e-de6746ff36e0~4T3BF11RXHM014789
180|Subaru Forester 1999~Davenport, Iowa, 52803~Mitchell, Julia Danielle~718-234-5678~HOLD-3418~219-82-4190~3333 Beechwood Rd~Statistical Programmer~27e499d1-219d-4b35-bb05-31c5fa403991~WDBHH7KA1TZ013454
181|Mazda Protege 1990~Olympia, Washington, 98504~Martin, Rebecca Lynn~505-901-2341~POEM-9125~581-39-9175~4444 Aspen Ln Apt 11~Quality Control Inspector~01f6d735-8d7e-45de-a4da-c24ef2063d9f~2B3CA5EN8DH135678
182|Jeep Patriot 2007~Amarillo, Texas, 79102~Garcia, Alexander Luis~206-901-3456~CAGE-4681~395-67-8902~6666 Oak Knoll Dr~Software Quality Assurance Engineer~f7521bc1-308e-4a2c-9a02-662965e4165e~4F3F61482SL010123
183|Ford Focus 1998~Rochester, Minnesota, 55904~Hernandez, Maria Elena~503-901-2345~BEAM-9234~629-41-5973~7777 Fir Ave Apt 18~Business Intelligence Developer~f195cff8-f18e-45e4-9d67-3bb9bb437043~1G1FP42S62E142857
184|Chevrolet Malibu 1983~Gainesville, Florida, 32601~Smith, David Allen~757-567-8901~JAWZ-1234~941-49-5138~8888 Mapleview Ct~Astronautical Engineer~9e9aee37-4d15-4c4d-82b2-59ef16eb6b61~1HGCM827X7Y300003
185|Toyota Camry 1980~Burlington, Vermont, 05401~Johnson, Emily Elizabeth~512-345-6789~XIKM-4567~351-71-2496~9010 Cedarbrook Dr~Bioinformatics Specialist~0be39920-1eca-4b30-bf6a-3ff6e80f5f39~JF2SU33D92A025011
186|Honda Pilot 2003~Springfield, Illinois, 62701~Walker, James Michael~202-555-1237~GRTN-9012~823-45-6135~10101 Bayshore Blvd Apt 4~Computer Network Architect~341d07fe-428c-491e-b765-6b1ce1769c00~4T1BF12E6JL70385
187|Nissan Quest 1994~Wichita, Kansas, 67213~Rodriguez, Carlos Miguel~404-567-8902~KCPA-3456~596-41-2345~11112 Lakeview Dr~Quantitative Finance Modeler~2c6b39fb-1fc7-46bc-bf5d-de56657ce348~WDBMJ47J14RF41342
188|Volkswagen Jetta 1979~Pueblo, Colorado, 81003~Lee, Joshua Patrick~916-765-4323~HYZE-7890~374-92-1117~12121 Parkview Pl~Data Engineer~a21b1db8-5362-4c6b-9f05-64005a32392d~3C4FYWAAX8T215456
189|Dodge Dakota 1987~Aurora, Colorado, 80017~Taylor, Rachel Nicole~425-901-2345~TIVR-1111~521-85-6789~13131 Hillside Dr~Research and Development (R&D) Engineer~ed4104f3-d0ba-4d84-afe0-1e87a0f8f3f1~1G8ZU34N62J114123
190|Subaru WRX 1992~Brentwood, California, 94513~Hall, Christopher Eric~504-789-0124~LQOP-2233~246-93-5432~14141 Valley View Rd~Fintech Product Manager~7c0cf40f-8318-4d3b-b4ab-dd067ec7d90f~SAJHVFRDN9E106454
191|Mazda 626 1983~Coeur d'Alene, Idaho, 83814~Davis, Sophia Paige~617-234-5678~MQBO-3345~317-51-2198~15151 Skyline Dr~Computational Physicist~1c7f859c-0867-49d4-a486-11d9a16fb2e7~3VWLV7AN0YL011111
192|Jeep Compass 2007~Lancaster, Pennsylvania, 17601~Miller, Michael Ryan~704-567-8905~BZOL-4444~421-63-4561~16161 Sunset Blvd Apt 23~Systems Administrator~057c1f0d-d7e2-4d0d-8406-ec0c6469d8ed~1C4RY2GG5DT203030
193|Ford Taurus 1986~Fresno, California, 93721~Jackson, Julia Anne~303-456-7891~FILM-5678~693-27-8124~17171 Ridgeview Cir~Environmental Consultant~46187135-f1b0-48df-ba08-428a50438d3b~KL3C5AVJS6L000001
194|Chevrolet Equinox 2005~Kalamazoo, Michigan, 49007~White, Matthew Tyler~408-901-2341~YJUX-6767~982-14-3698~18181 Shoreline Dr~Mathematical Modeler~8af66664-d5d5-45b2-8524-7edb40be938d~WAUVC41K21A012345
195|Toyota Highlander 2001~Gainesville, Florida, 32601~Martin, Emily Kathleen~540-345-6789~CNDP-1212~541-29-7536~19191 Harborview Way~Information Security Analyst~3015b2e0-748f-4c56-b79c-e36f5899aa6d~5Y2FJ72RXGL002222
196|Honda Odyssey 1994~Wichita Falls, Texas, 76308~Hernandez, Alexander Paul~214-567-8903~MJRY-8989~714-98-2453~20202 Meadowbrook Ln~Software Tester~afabc5a8-118a-4fe0-b7a9-cec7bd077962~3GTPW13R04S000003
197|Nissan Pathfinder 1996~Santa Fe, New Mexico, 87504~Garcia, Rebecca Jeanette~703-123-4567~KORX-2345~819-46-3125~21212 Ridgewood Dr~Business Systems Analyst~3f2f3053-05c0-450f-bf53-4482bc0e2e73~1P3FX46D74NB101010
198|Volkswagen Golf GTI 1979~Rochester, Minnesota, 55901~Thompson, Sarah Elizabeth~206-555-1234~RTPS-3456~265-38-9417~22222 Brookside Dr Apt 14~Financial Risk Manager~5235631d-eacc-4cfd-ac87-f6dbb55eb8d2~SAJHVFRDN9E106667
199|Dodge Durango 1998~Topeka, Kansas, 66603~Walker, Nicholas Charles~415-876-9021~ZLKT-4567~513-94-2789~23232 Creekwood Pl~Data Mining Specialist~34265172-2974-4e36-96f0-b147cc9377a4~4S4BE1547VL006789
200|Subaru Tribeca 2008~Tulsa, Oklahoma, 74112~Scott, Joshua Daniel~312-456-7890~KALE-0123~942-17-6352~24242 Riverwood Ct~Process Improvement Engineer~e97a2462-d11a-4663-8b98-72130ed2e080~JN8CP96L3ST011121
201|Mazda 3 2004~Boise, Idaho, 83702~Young, Emily Joy~540-321-9876~JXDO-4321~618-49-7421~25252 Waterfront Dr~Epidemiologist~75e09fd2-298a-4a80-90da-8fc412671b97~1HGCM827X6Y300005
202|Jeep Liberty 2002~Augusta, Georgia, 30901~Lee, Danielle Nicole~425-219-5432~ZYRO-8756~379-21-4985~26262 Bayshore Blvd Apt 10~Machine Learning Researcher~b0d520be-b9fd-4836-ac8a-de48af58bd4f~KL3C5AVJS6L000002
203|Ford Mustang Shelby GT500 1967~Fort Worth, Texas, 76105~King, Julia Rachel~302-111-2222~VUXE-2198~547-93-6124~27272 Lakeside Dr~Cloud Data Architect~4f119a98-16e7-43e1-9261-74697219fdb7~1G6ZF42KXEL123456
204|Chevrolet SSR 2004~Birmingham, Alabama, 35203~Taylor, Matthew Joseph~404-901-6543~RQIN-3452~917-42-1879~28282 Parkside Cir~Financial Planning and Analysis (FP&A) Analyst~a75c7283-fc50-428c-bbb7-ba68beec95d1~2C4RD1HT7KR103998
205|Toyota Solara 1999~Omaha, Nebraska, 68101~Mitchell, Rebecca Leigh~917-745-3219~LZIT-9014~412-75-9638~29292 Ridgeview Rd Apt 21~Aerospace Project Manager~825a51dc-80d8-4aa7-8927-eb83a9c1fb02~3B7FH56T34L114233
206|Honda S2000 1999~Eugene, Oregon, 97401~Jackson, James Patrick~303-812-4578~TIVO-4675~692-51-2193~123 Main St~Computational Fluid Dynamics (CFD) Engineer~2b9c0092-db50-400c-bd64-c7d71077722b~5Y2JD72E43K130111
207|Nissan Xterra 1999~Chattanooga, Tennessee, 37402~Smith, Emily Rose~202-753-9121~FOMO-1837~935-46-7531~45 Maple Ave #101~Biomedical Engineer~1202bfa8-f83d-4d1e-8ec5-4d449781802b~JF2UX26D41A102021
208|Volkswagen New Beetle 1998~Des Moines, Iowa, 50309~Johnson, Michael Wayne~617-984-6785~PINE-6529~274-91-4218~678 Elm St Apt 3B~Computer Graphics Engineer~df141525-088f-44a6-8ac7-0479f1cca4b9~SAJWS57V21L105678
209|Dodge Stealth 1991~Pittsburgh, Pennsylvania, 15213~Hall, David Russell~503-642-3198~YUBA-4130~419-85-6326~321 Oak St~Quantitative Development Engineer~9c55fdd7-faee-4c7f-bf0b-3dabce3f43e9~WDBRF48R78PA104221
210|Subaru Outback Sport 2005~Honolulu, Hawaii, 96817~Rodriguez, Maria Theresa~916-823-4567~KIBB-2985~691-39-2782~9125 Broadway Blvd~Scientific Computing Programmer~ccdfa6df-0027-4563-a752-8ef04e61c515~3GTPU15D42S107911
211|Mazda RX-8 2003~Savannah, Georgia, 31401~Garcia, Christopher Mateo~330-123-4567~HONK-7421~541-92-1178~1435 Park Place~Information Technology Consultant~435a9adf-18f3-4e4c-8b0e-d4f407af175c~1C4RY1HGXEL108345
212|Jeep Commander 2006~Montgomery, Alabama, 36104~Hernandez, Alexander Julian~757-876-5432~NORI-1563~817-49-3451~2116 7th St~Environmental Health and Safety Specialist~ccda831a-81e8-4a9f-93b8-2622d18336bc~JS1BL53X7M1101123
213|Ford Crown Victoria 1972~Oklahoma City, Oklahoma, 73112~Walker, Joshua Thomas~205-456-7890~MORS-9247~295-41-8124~3001 Sycamore Rd~Data Visualization Specialist~4ff06e9e-d9f0-42c9-b593-3491e172cd02~5YRVN8FE31M120211
214|Chevrolet Monte Carlo 1981~Richmond, Virginia, 23221~Lee, Emily Christine~619-654-3211~CORK-3896~513-27-9635~4212 N Elm Dr~Software Configuration Manager~2a354601-9bfa-496b-aa4f-17245667311f~JF2UX26D51A1302021
215|Toyota Avalon 1995~Baton Rouge, Louisiana, 70802~Thompson, Sarah Mae~206-987-7654~SALT-2194~946-81-2197~95 University Blvd Apt A~Portfolio Performance Analyst~4be6abbd-22bf-4feb-b708-f728a83ce5cf~1B7DF2LX6KS134567
216|Honda Fit 2001~Columbus, Ohio, 43201~Taylor, Nicholas Allan~201-234-5678~GOLD-4783~618-93-4123~1174 W Sunset Dr~Electrical Engineering Technologist~a35225ba-7683-483c-ac83-da751abe2f77~WDBRF48R79PA140111
217|Nissan Titan 2004~Portland, Maine, 04101~Martin, Rebecca Renee~508-111-2222~FURY-6210~397-51-2895~3450 N Main St~Biostatistical Research Coordinator~ae0abce5-3cb3-4cf0-818d-a689121c4a30~5FNYF4E52RL152123
218|Volkswagen Golf R32 1999~Syracuse, New York, 13210~Jackson, Julia Danielle~704-555-1234~DISH-3492~927-42-1879~12345 Pacific Hwy~Computer Network Security Specialist~f4031507-7a4f-4cb8-b190-88aee0bf5136~2C3KA56T34H161212
219|Dodge Magnum 2005~Lincoln, Nebraska, 68508~White, Matthew Ryan~425-678-9012~BOOM-8179~419-63-4561~2109 Ridgeway Dr~Financial Market Data Analyst~68976ad7-2c24-445b-9da3-184750b5eabc~5Y2JD72E43K160223
220|Subaru Impreza WRX STI 1998~Knoxville, Tennessee, 37919~Smith, David Lee~317-876-5432~RUSH-4238~697-39-2782~1013 E 15th St Apt 2C~Aerospace Systems Engineer~d701e14f-1243-4f1a-8ad1-84f78087b845~JF2UX26D41A1702021
221|Mazda Miataspeed 1992~Spokane, Washington, 99201~Johnson, Emily Paige~404-111-2222~LARK-2958~541-29-7536~6755 Springdale Rd~Computational Neuroscientist~00f4270a-1eba-44f0-9d17-99b0c582257a~3B7FH56T34L181234
222|Jeep Wrangler Unlimited 2007~Indianapolis, Indiana, 46202~Hall, Christopher Michael~212-345-6789~TARE-1245~714-98-2453~1414 S Maple St~IT Service Desk Manager~4a299368-3915-4f0a-90a6-01d9f5ad2318~5YRVN8FE31M190111
223|Audi A4 1997~Madison, Wisconsin, 53703~Davis, Sophia Elizabeth~214-567-8901~HALE-4671~819-46-3125~3221 W Walnut St~Data Governance Manager~5a80730b-195a-4a51-af28-f5918632fb82~WDBRF48R78PA200203
224|Ford Focus 2001~Springfield, Illinois, 62701~Miller, Michael Tyler~408-654-3210~CITE-9387~265-38-9417~8000 Valley View Dr #203~Supply Chain Optimization Specialist~8228e509-944b-4cb5-9546-3cc605155c9e~1G6ZF42KXEL210114
